2019年,06月,2,之前是拿素食餐充當慕斯林餐，這次是拿印度菜充當幕斯林餐，真的是爛。五六年前的慕斯林餐都是羊肉為主，現在呼攏，而現在的服務態度也是很少有笑容，不知是不是公司對員工的待遇變得苛刻了
2019年,06月,5,"華航的A330-300, 經濟艙是2-4-2的配置，不過我這次坐最後幾排，是2-3-2。由於機艙內裝已經很老舊，所以個人娛樂系統還有當機的情形。不過，空服員的服務還是很不錯的，臉上也都掛著笑容。松山機場通關快速，到羽田後進東京也很方便，所以整體的方便性還是很高。"
2019年,06月,4,香港起台南， 訂機票時候顯示是中華航空， 並沒有資訊顯示是由華信航空飛機來執飛， 所以由舊型號的機來服務， 其實細機及舊機都沒所謂， 但就是沒有獨立座位顯示屏， 所以沒有娛樂提供有點悶， 但座位很?， 座得舒適， 整個飛行穩定， 航班也沒有座滿。
2019年,06月,4,當天半夜飛往舊金山的人數很多，所以空間很壅擠，不過華航的服務人員態度跟服務都很好，雖然餐點方面沒有到非常好吃，但就飛機餐而言，表現是中規中矩
2019年,06月,4,飛機不算很新 但很乾淨 機組人員都非常好 餐點口味不錯 登機時間雖有延誤 但很快就排除了 飛行時間也很準時 順利抵達 行李安排上調整也很快速 讓我們快速找到行李盤
2019年,06月,4,應該是早班機，飛機餐非常的難吃，連麵包都是冷的，但是空服人員都滿臉笑容，地勤人員也耐心幫忙預辦登機服務，就是飛機餐需要加強。
2019年,06月,2,實際上搭的是越南航空，但是由華航的地勤，check in。Check in的時候突然要我的訂票號碼，我沒準備因為我從來也沒被問過。我問如果沒有的話怎麼辦？ “那你今天就沒辦法搭飛機”。我馬上嘗試聯絡代訂票的旅行社，但是聯絡不到，於是回去問他們能不能處理，結果多花了幾分鐘還是找到我的名字並把票給我。我理解越航規定如何如何，但是實際上就是還能處理的，又為何要在一開始用那種不耐煩的態度跟嘴臉服務？華航的地勤品質我真的領教到了，一航廈的Shannon小姐。
2019年,05月,4,標準經濟艙座位，感覺是舊的機型，沒有USB充電裝置，機上又不能使用行動電源，在飛機上把手機電用得差不多了，下飛機就沒電了。
2019年,05月,5,華航飛不少東南亞航線，服務、飛機餐也不差。對於在南部的人，出差可以直接在高雄搭機，不用再搭乘高鐵轉機，或是提早去過夜搭隔天清晨班機，方便很多。
2019年,05月,4,海口的國際線機場規模比國內線小，也簡陋許多，不過機場貴賓室，比貴州機場的貴賓室好多了，不過，小小的貴賓是用了3-4個工作人員。雖然是商務艙，但機型是737-800，單走道飛機，飛機餐就普普了！
2019年,05月,4,飛機的內裝相當老舊，視聽設備的螢幕都快比手機螢幕還小，看得出有相當的年紀了，座位寬度還好，但前後的椅距很窄，還好航班短，若是長途航班我絕對不會考慮這樣的班機。一路起飛至降落都很平穩，一掃我對華航駕駛飛機的刻板印象，空姐服務的也很親切勤快，值得鼓勵。
2019年,05月,5,起降機場都離市中心很近. 雖然票價較貴. 然而少了從東京成田處入市區的費用 及 時間的節省. 個人覺得是最佳選擇. 這次有帶3歲兒童同行. 機上服務不錯. 可惜附加的餐點普通. 娛樂系統有點老舊.
2019年,04月,3,機上娛樂都不錯，座位比較窄，空姐服務態度一般，最緊要改善的是飛機餐，真的非常不好吃。而且票價亦不便宜的。
2019年,04月,3,不像長榮有鋪床服務，商務艙的服務非常敷衍，且送食物的時候也非常沾醬油，不知道現在華航空姐到底怎麼訓練，商務艙的洗手間也不是很乾淨。
2019年,04月,4,"中華航空歷經罷工後服務品質並未降低,只是飛機娛樂設施有點老舊螢幕太小觸控不佳有待改進,回程飛機餐飯太軟團結在一起,其餘尚屬滿意"
2019年,04月,4,台灣航空公司服務一員一向是很體貼，具有耐心；即使在經濟艙服務也不打折，坐在我隔壁的乘客在已起飛時，要求看某一報紙，服務人員一時找不到，但每次經過時，都特別提醒：等一等，終於在最後找到了。很佩服在如此繁忙的時段，也滿足每一位客戶的需求。
2019年,04月,4,選擇福岡進、宮崎出，來回班機時間都很好，餐點、服務也是一如往常的水準，日本二線城市航點是華航的一大優勢，比廉航方便得多，價位也具競爭力。
2019年,04月,4,推薦此航班，除了直飛外，餐點、座位空間和整潔都很棒。但如在下列幾點改善會更佳，我們起飛48小時前仍無法改餐，飛機座位無法使用USB，向空服員反應仍未獲得改善。
2019年,04月,3,很喜歡搭乘中華航空，因為一直以來體驗都是很舒適也親切；但不知道是不是A350-900的緣故，在去年搭乘去東京時，空服員都很冷，沒想到這次去曼谷也是一樣，希望能有所改善。
2019年,04月,2,這次是由香港出發到桃園機場，轉機到福岡的，先評論香港到台北的旅程。價錢：便宜。時間：延誤了20分鐘才出發，但是只花了一小時十分鐘到目的地。空間：還好。娛樂：沒有電視機，只有雜誌一本及免稅商品的刊物一本。機艙服務員：態度好，殷勤有禮的。餐飲：很一般，蛋糕太甜了。降落：很穩定。轉機：沒有指示，櫃檯也沒有人幫忙，可能是因為太晚了，可是在深夜那麼徬徨，感覺不太好。主要是轉機的問題，可以直航會比較好吧，可是從香港到台北的航班太多選擇了，下次可能選另家的了。
2019年,04月,2,自己是他的會員，所以大部分都是搭華航，但最近的服務實在糟的可以，地勤櫃臺，讓你放行李秤重的時候，雖然嘴吧滿是麻煩請謝謝，但臉上盡是讓人不舒服的態度，甚至有半命令的方式要你配合她擺放行李，不太耐煩，上機後，除了登機門旁的座艙長外，其他所有的空服完全沒有笑容，預先送餐也是一句謝謝也沒說，就放完人就走，自己搭商務艙時空服就非常殷勤完全兩個世界，但經濟艙的客人才是最多的，自己換了很多A350飛機，硬體跟上了，但服務軟體卻是每況愈下，而且去程回程皆差，真是想問華航怎麼了
2019年,04月,4,一直以來搭china airline都有不錯的體驗，只是有時候機場check-in的服務不是很好，個案遇到的男生都很好，但女生臉都很臭又表達不清。這次第一次體驗小飛機，要另外走登機樓梯哈哈，雖然飛機空間狹小，但空服人員都非常親切友善，很多都是比較資深的crew，感覺比較和藹、平易近人。
2019年,04月,4,專業的空中服務人員，空中餐飲也在一定水準以上，飲料選擇性多，加上新的過夜包，值得讚美。但是有不完美的一點，以往提供12小時以上的免費空中WIFI，此回只有3 小時，3小時也罷，業務單位卻未接露完整的資訊。
2019年,04月,3,這次旅行，是帶媽媽一起出門的孝親之旅。媽媽並不常出國旅行，對於機上一些服務不是很清楚而詢問空服員，卻獲得不耐煩的口氣，真令人失望。
2019年,04月,1,"這是我的case經過；在13號的王主管 （ 2019-03-30-20:45-21:30）, 我從維也納來台北是42公斤、出境後我在第二航站重新check in 42公斤，他過來說不行 要我拿到40公斤才可以，他說我不拿就不讓我check in . 我有跟他在溝通 他說不行 規定就是規定（ 之後我發現我坐同班機的朋友、經濟艙、24公斤、 也通融過了. 商務艙多2公斤都不行、 這不是王督導的賣弄他的權力嗎？）他也確認說那邊他最大、說如過有認說識人再請他打電話來 之後就轉頭就走了......我說這沒有道理 同個公司 不同的規定. 我之後我走去華航的information 想要找職班經理聊我的情形、他馬上走過來 運用他的值務權力 跟服務的地勤小姐說 ‘不要放行2公斤！‘之後就笑著走進去後面的辦公室找值班經理聊 3分鐘就出來了。 然後值班經理就過來跟我說這是規定沒有辦法 放我2公斤過.. 讓我跟我爸媽等了快一小時....我想這就是現實的華航的所謂的customer service culture.我個人覺的：1.王督導賣弄權力 跑去影響別人做決定 包裹值班經理。2.王督導對待客人態度真的很差。3. 過了一周 我們當地的華航回覆了我的complaint . 輕描淡寫的就帶過去了完全沒有任何反醒 儉討的意思。真的很差！"
2019年,04月,1,坐過許多航空!兩次很無言的經驗都在華航發生，服務人員無論地勤還是空姐永遠一臉很厭世，只有送客人時開心一點，只能說老闆錢應該是真的夠少，因為服務人員的臉真的夠臭。辦理登機手續時就發生護照在他手上，一直問行李是哪位旅客的，回答了。還跟我一直：「是哪位?名字是?」只有拿過護照直接指，才知道是哪位，護照不是有寫中文.......?上飛機也是差不多，好幾位空姐都是沒溫度，都是一臉我很不想上班服務你們，好嗎?只有少數幾位比較年輕的，講話還比較客氣也比較有溫度。以上遇到態度不好的，真的都是年紀很大的，不是歧視，是真的太離譜，就算是來支援，如果不想上班，可以不要出門。
2019年,04月,4,我們共有9臺單車隨行，結果有一臺單車未到，等了45分鍾才弄清楚，但是行李部人員很客氣。主管用國語溝通，有補償。第二天單車送到旅館，打開後發現損壞，聽說是請友航協助運送的。回到台灣又弄了30分鐘，才完成調查文件。記得上機7天內要向華航網上申請行李損失。旅遊險是不保單車的。
2019年,04月,3,以波音747來執飛這個短的航程，著實有驚奇的第一印象。但機上的娛樂設施的似乎就有點令人覺得可惜。機上餐點的安排覺得還可以，畢竟是只有1個小時的飛行時間。
2019年,04月,1,高雄國際機場該地勤「呂佩珊」今天服務旅客時 態度不佳 直接翻白眼 但對日本旅客必恭必敬原來還有貧貴之分？如果沒那個心情做服務是否考慮離職 這是代表台灣的航空公司如果連第ㄧ線地勤都服務不好 何況飛安疑慮
2019年,03月,5,當初選擇在罷工之後，內心總是有點忐忑，但我決定放手一搏。我住在松山區，經常往返台北東京，因此松山飛羽田是我最佳選擇。多年前來自雪梨飛台北的不好經驗，因此我很久沒搭華航。不知道是不是在罷工之後，這次搭乘華航的整體表現都非常出色，航班時間精準，起飛降落都完美，機上服務也很好。希望華航可以維持下去，重新塑造我心目中的形象。
2019年,03月,5,飛首爾的時段選擇很多，來回都有延誤但基本上都算誤差沒太大的時間出發。餐蠻好吃的，空服員服務親切。回台灣的時段晚，行李和其他航空一起在同一條輸送帶上，等了二十幾分鐘才能領到行李。
2019年,03月,5,從高雄小港到東京成田機場需約4小時的機程，原以為坐華航早班7:05分起飛，小孩們早起，坐上飛機後會乖乖的睡覺，想不到機上坐位前的螢幕吸引了他們。有影音娛樂、機上遊戲、飛行實況等。不過不吵就好，乖乖的抵達目的地。
2019年,03月,3,之前都是搭無鍚桃園這條線，但因為這次卡到過年，所以買的到是浦東出發的，而且是加班機，桃園回浦東的時間很晚，但沒得選，又剛好遇到大罷工，所以每天在盯是否有被取消，搞的很麻煩，最後是沒被取消，不然過年期間大陸機票很難訂，但這次的飛機餐滿不錯吃的..
2019年,03月,3,這次在桃園機場有小小的延誤，但還好沒有很久，只是餐點便化不大，而且餅乾每次都一樣，希望可以換個口味一下，不要每次都同一口味
2019年,03月,3,"從蘇州回台灣,最好的選擇就是從無鍚出發，車程半小時就到了，比去上海搭省時多了，餐點的部份，華航算不錯了，至少可以吃飽，但不要期待有多好吃.，運氣好的話可以買到便宜的機票.."
2019年,03月,4,機上餐點正常水準，空姐一樣很親切，唯獨不滿意的為機上的硬體設備，每個座位都有usb充電座唯獨我的座位無法充電，另外耳機也非一開始就放在座位前袋而是等起飛後一陣子才發放。
2019年,03月,3,到澳洲兩個月後 出發前往奧克蘭旅行，剛好訂到台灣的華航，一上機後，讓我這個兩個月不曾說過中文的台灣人樂翻天，不光服務很到位，餐點及影片都很台灣味，當時我根本是為台灣感到驕傲，覺得機上的大家一定也都是很開心這趟旅程
2019年,03月,4,華航每天都有台北經布里斯班往奧克蘭的CI53班機，23:45出發，8小時到布里斯班，過境檢查約兩小時後再坐三個多小時到奧克蘭。優點是不用換機、座位，缺點則是因台、澳兩種時差，抵達時已經晚上七、八點了，好累！這回搭乘較以前很多次的經驗好。新飛機經濟艙也是座位寬敞舒適，螢幕寬大方便觀看，洗手間乾淨音樂輕柔，影音娛樂選擇多，餐點也比以前進步。尤其空服人員親切有禮、熱心體貼，是一次愉快的旅程。
2019年,03月,4,直航來回台灣(桃園機場)-三亞鳳凰機場非常方便，2.5小時抵達目的地。飛航狀況穩定，只是餐飲準備動作和說話聲音大，影響乘客休息，導致服務品質感覺差一點。但整體來說大致上滿意的，所以還是會推薦。
2019年,03月,3,兒童搭機都會有小玩具，以前是登機的時候在入口就有空服員會提供，現在都得要另外跟空服員提醒才有，但是這班機更扯，確認餐點時有提醒，但還是沒有，直到送兒童餐時主動詢問，空服員竟然說已經發過了，發完了，還問沒有給嗎?要去看看庫存有沒有。如果航空公司本來就會準備玩具給小孩，一定要乘客主動要才有嗎?我也很不想開口去要這些，但是這本來就是要給小朋友的福利。另外，耳機剛好拿到壞的，幸好小孩不用就拿他的來用。登機時剛坐下小孩在座位上有按到服務鈴，空服員過了很久後只是走過來把亮燈取消就直接走了，完全沒有問我們有什麼事情，連我想要提醒他兒童小禮物的事情都來不及。我能理解空姐很忙，但這樣已經是到冷漠了。
2019年,03月,4,因為我訂的是早鳥票，半年多前就買票了(兩萬兩千多-來回票)，但因航空公司在去年某月更改飛行時間，造成我們行程有落差到半天以上，所以我們請旅行社幫我們跟航空公司連絡(改機票)，旅行社也幫我們爭取免費更改機票的權益。所以我們提早一天出發了(1/27)也提早一天回家(2/7)剛好在華航罷工前一天。因為罷工的關係，所以我們回程的班機幾乎滿機(座位全滿)!因為罷工造成許多旅客的不便，所以我也不知道我是否該推薦此航空公司...但就我們劃的位置來說:我覺得因為我和媽媽的身高不高，飛行的全程腳能伸直，是件好事，加上我們改機票時，旅行社幫我們爭取不加手續費，所以如果路線上有需要，我應該下次還會搭它。
2019年,03月,4,機艙稍微舊了點，不過看到看到空姐還是有種熟悉感，去釜山時段最好的就只能選CI了，期待中華能夠換新一點的飛機，雖然只有兩個小時
2019年,02月,5,上次飛倫敦飛經杜拜 ， 轉倫敦。雖說 A380 很不錯， 但這次搭乘華航的 A350 直飛倫敦 ，不用在機場等5～6小時，時間縮短了 ，A350 座位也是舒適的體驗，落的後的疲勞感也輕些。
2019年,02月,3,相信大家都搭過華航，原本是第一名的航空，早就被長榮超越了！因為硬體跟服務都跟不上時代潮流，加上不定時的罷工，讓搭乘的乘客害怕！這次雖然回程時搭上新購機型座位及艙內的很舒適有加分，但差點遇上的罷工潮也在心裡俏俏的說了，以後盡量不搭華航?加油吧！華航
2019年,02月,4,"雖然坐的是經濟艙等, 但是空服員有詢問是否需要拖鞋! 另外餐點的部分, 都有兩種口味可以讓你選擇. 餐與餐之間也會詢問你要不要喝水以及發送零食. 整體而言很滿意"
2019年,02月,4,去程很怕罷工影響航班 所幸很順利 的搭成CI110班機出發 準時抵達型行程順利，回程延了半小時間才登機。抵達台灣時間就更晚了，但整體感覺很好，回程餐點好吃
2019年,02月,5,"我們搭到777-30E的, 硬體設備不錯, 座位可用的螢幕也有各種互動式的內容，洗手的也有足夠的, 不會看到一直排隊的情況，菜色也令我們滿足的, 整體而言, 去北海道來回不覺得很長的旅程。"
2019年,02月,4,我帶82歲媽媽由香港去台南旅行，出發前42小時前致電他們安排輪椅。他們得知有老人家，主動安排第二行給老人家。
2019年,02月,4,由於在越南工作，一年至少會有六次來回台灣及越南的機會，每次都選擇華航的原因除了服務覺得不錯之外，空服務的態度一直都是較好的。另外餐點也都有在進步。也許我個人比較不挑的關係吧！但每家航空公司各有優缺點啦！
2019年,02月,5,新型A350飛機，座位大而舒服，搭載了眾多娛樂、電影，讓你在長途旅程中也不會感到無聊。餐點意外的有雪糕，這是我第一次飛機餐有額外的雪糕。整體服務不錯，空服員很親切。幸運的是搭上華航罷工時最後一班從雪梨飛回台灣的飛機，真的很幸運。
2019年,02月,5,搭乘商務艙，服務親切，一進去就以姓氏稱乎，空服員看來都比較資深，談吐都很有氣質，也面帶笑容。餐點好吃，選擇多，座位舒適，惟貴賓室使用人比較多，較為吵雜，下次有機會還是會搭乘
2019年,02月,4,當時正是發生機師罷工的時候，但班機沒有被取消或延誤，仍然得以準時的抵達。空服人員都很親切，由於是用舊的A330機型因此經濟艙的影視螢幕稍為小一點。空服人員外語能力都相當不錯。
2019年,02月,5,價格優惠，服務很好，親切，餐點好吃！但影音設備反應遲頓，回程班機女友的影音設備完全無法使用，但整體來說還是蠻不錯的！
2019年,02月,5,每次出差或旅遊，都和華航特別有緣，航班時間較能符合需求，這次第一次搭乘商務艙，純粹個人己見分享。座位著實比經濟艙寬敞許多，當時坐第一排靠窗，腳伸到最長都還碰不到牆，座椅幾乎可以平躺。服務人員親切和藹、較為資深，總以姓氏尊稱旅客(先生/小姐)，服務項目和頻率相較經濟艙稍高，如遞送毛巾、拖鞋等，確保每位乘客能夠得到最舒適的照顧。機上餐點的擺盤及餐點選擇有一定的精緻度，美味度中上、不令人失望。整體而言滿意，推薦講求舒適度的長程線旅客，短程線比較無法好好休息及享受到完整的服務。
2019年,02月,5,整體搭機服務等...感受都很OK，空服員也很親切，台灣出發時有肉燥飯的選擇，個人覺得以飛機餐來說，餐點味道十分突出
2019年,02月,4,如果金費夠的話，建議華航還是應該要更換一些設備。短程的飛機常常都安排不是很好的硬體設備。有點可惜了中華航空的大名。
2019年,02月,5,搭到新的飛機，有許多新的體驗，像是螢幕變成較大之平板，座位前方也有插座可以充電，還有上方電燈有許多顏色載隨時變化，感覺很美。
2019年,02月,5,長途旅程最怕空間位子小，但A350經濟艙讓我們覺的空間很夠。飛機上就吃吃喝喝，除了送2餐外，空姐和空少不定時的送水和甜點、三名治，真的很貼心！最意外的我們的素食早餐有粥喝，真的讓人開心，華航的服務很好，對乘客真的很貼心！
2019年,02月,4,去程搭CI0721座位比較小，回程搭的CI0722相較之下座位比較大舒適很多，設備也比較新，餐點有兩種選擇，飲料選擇很多，有機會還會搭乘！
2019年,02月,5,2019年春節華航機師工會罷工，使得航班延誤4小時才能起飛。這是個不好的體驗，但卻是難得的經驗，首先，機場候機室沒有人躁動，機組人員在旅客登機後仍然十分盡職的安頓旅客，未現疲態，我們必須對機組人員致上敬意。相信旅客們也都能體認機師罷工的目的，關鍵是在維持飛安，小小的駕駛艙內的機師掌握了數百人的生命，對於他們罷工的無奈，我覺得大家是能理解的，所以候機室一片安靜，其次，對於仍在勤的機師，我們更是需要致上敬意，因為他們高度的服務精神，讓旅客安全地回家。但是航空公司，對於採取高姿態與工會談判的後果，似乎沒有任何歉意，交通部，整個政府竟然不能對這個法人代表做出適當而即時的處理，來維繫旅客的權利與安全，即整個思考的重點只是損益數據，根本不適安全問題，真的讓人極度失望。雖然和工會妥協看似被威脅而投降，但是為什麼2016年前的空服人員罷工得到解決，帳握乘客生命的機師罷工，卻那麼不堪，我想所有的旅客都是支持飛安，支持機師的訴求，因此，沒看到任何人在候機室叫囂吵鬧。下次出國，我想我會儘量避免搭乘華航班機，因為航空公司不重視飛行安全，無疑是拿旅客的生命安全來換公司的利潤。
2019年,02月,5,商務艙空間大 座椅舒服可以平躺 餐點多樣化 酒類飲料選擇多 長途旅行 大力推薦 一個航班只有24個商務艙座位
2019年,02月,3,華航空姐服務態度親切笑容可掬只是它的機上餐很普通不是很好吃可樂雪碧等飲料如果能夠跟啤酒一樣給一罐就好了！可惜的是只有在熊本航線才能夠買到的熊本熊玩偶居然只有一套這樣子太少了啦希望能夠增加數量最好是有個五到十套玩偶方便旅客購買我們會很高興的。
2019年,02月,4,豪經艙空間雖然較大，但設計為下滑的座椅，會使腳版卡住踏板。飛機餐點最最需要加強口味，主餐味道和搭配都不佳Bad food
2019年,02月,5,從進機場準備check in 就展現貼心一面，地勤員在自助check in機器前協助旅客印登記證，取完登記證後去寄行李流程超順不會塞。上機後機長廣播口齒很清晰讓人聽了心情很輕快愉悅，餐點也很美味，不愧是台籍航空
2019年,02月,3,每次去台灣我首選都是華航，但是最近真的覺得有點退步了，在網絡的訂位系統更新後沒有之前的方便，不能在同一個頁面看到七天內的價格，訂位後的選位跟選餐系統又每次不一樣，去年年尾在手機要經過網絡的鏈結才可以去選位訂餐，但最後步驟說不用成功，到機場後因為航班人太多，我跟家人被安排到逃生門的位置，要面對空服員坐的，家人是老人家，全程都坐得不自在，但奇怪的是餐點部份是成功的，不明白不選位部份就出錯。2019年的年頭我又再次選擇華航，這次可以順利在手機的APP可以選位了，但是點餐部份多了限制，現在成人不能點兒童餐了，我是覺得有點可惜，因為正常餐點一直都不合我的口味，覺得多了這限制我是有點不快樂。不竟我是因為一直可以換成兒童餐，水果餐才選華航的。不過空服員也是一樣的很好笑容，真的很讚！
2019年,02月,4,這次從上海浦東回高雄搭乘的是A330，採2-4-2的排列方式，搭到此班機是，座椅非常舒適，伸腿空間也夠，飛機餐比去程好吃，空服員也很親切
2019年,02月,4,中華航空從臺灣出發到各地都有航線，這次基於是省錢旅行，所以選擇中華航空到上海浦東，這次搭乘到B777，雖然沒有機上個人娛樂系統，但是有大螢幕，可以看電影，飛機餐也很好吃!
2019年,01月,3,從買票時系統就當了好幾次，後來訂好的餐點又莫名其妙不見了，來回都是如此.....出發上機後小朋友也沒拿到禮物，還好回程班機的空姐都很好，反映後立刻幫我們的小孩拿來，而且態度也比以前搭華航時好了很多。回程不知道是不是和日航聯飛，餐點較出發時好吃非常多。
2019年,01月,4,"中華航空對於台灣人來說是非常熟悉且方便的航空公司,航線航點班次都比較多,票價也還算合理,所以是我出國的首選航空公司."
2019年,01月,4,以長途飛行而言.經濟客艙座椅的空間算是舒適的.機上的娛樂節目也很多樣&豐富.機上的餐食也有一定的水準.物超所值.
2019年,01月,2,空服員全程臭臉，態度非常不友善，遞東西時就忽然塞在眼前，一句話不說，真對華航非常失望，怎麼越來越差，以前還不錯。飛機座位還不錯，希望服務態度可以像以前
2019年,01月,4,一向都挺喜歡坐華航的飛機去台灣，不管是香港或是台灣的地勤都很有禮貌。這次來回都特別訂了水果餐，驚喜地發現水果都好新鮮，很甜，很有水果味，蘋果還特意泡了一下鹽水保持新鮮爽口。美中不足的是我座位的娛樂系統不停地當機，都不能用，不過飛程很短就算了。還有回到香港的行李，出來的真的特別慢，我等了近一小時，CX比我晚到的班機行李都出來了，才等到我的行李。這兩點希望華航可以改進一下。
2019年,01月,1,雖然早就聽聞港式服務人員態度有多差，沒想到機場的地勤人員也是如此。1/15 從澳門坐船到海天客運碼頭轉搭飛機，在下船到機場入關有航空的櫃檯。不會講粵語的我用中文問櫃台小姐入關的地方在何處，對方一開始不願理我，我又問一次，她卻回說我聽不懂妳再說什麼，妳已經辦好了又想怎樣。是不是中華航空香港的服務人員態度都是這麼差。我又沒欠她錢，問她問題好像要命一樣，態度有夠差。
2019年,01月,4,這次搭乘台北直飛倫敦蓋威克機場的航班，並且幸運的搭到了最新的A350。這是我大約十年來再度搭乘華航的班機，很高興地看到華航各個方面極佳的服務。從check-in時笑臉迎人的地勤人員，到有求必應的空服員。還有A350經濟艙令人驚豔的腿部空間，身高165cm的我竟然可以輕鬆翹腳！機上娛樂系統操作順暢，畫質清晰且螢幕大，電影都算新的，令這14hr的飛行不至於難過！
2019年,01月,5,從桃園機場開始就感受到華航的便利性，桃機的自助check in和自助托運行李快速又方便，而且華航的地勤人員時時刻刻都在旁邊親切幫忙，而在飛行的過程中空服員的服務態度超好、效率超迅速，另外，機上的電影幾乎都是最新的，這是一趟很棒的旅程。
2019年,01月,5,去日本不說，韓國的廉價航空時間都很差，去韓國必搭華航，餐點尚可，時間也很多可以選，購買機票方便容易。
2019年,01月,4,這班從新加坡飛往台北的班機一樣維持了非常好的服務，服務員總是很親切且協助你所有事情。這次坐在我前面的先生有告知空服員在他去程時(不是這個航班)下機後遺失了一個物品，空服員便很積極的協助他詢問、在下機時也告知後續如何幫他找尋的流程。華航讓我比較不滿意的是餐飲，或許是我太常吃，總覺得口味都很接近。
2019年,01月,4,check in櫃檯服務態度佳、效率高，機場貴賓室相當舒適、食物選擇多樣好吃，機上空服人員熱情專業，飛機起降時間準時，華航品質總是不會讓人失望。
2019年,01月,4,從香港往返雅加達多次，都是乘坐華航的航空。七八個小時的飛行其實不輕鬆，還好空乘人員服務很好，讓旅途多一點愉悅。上飛機後會有人送飲用水，各種熱飲冷飲，小食，正餐，餐飲中規中矩，不驚艷，但是也不至於令人失望。提供的毯子略薄。機上娛樂一般。
2019年,01月,4,華航經濟艙座椅真的比長榮新版的豪華經濟艙來得舒服（再次確認無誤）可惜登機不是使用空橋，是要擠接駁車在機場裡面兜風後才上飛機
2019年,01月,5,深深覺得華航經濟艙比長榮豪華經濟艙好坐又舒適。座椅支撐性良好，餐點不錯，空服員輕切，整趟旅程平穩舒適。桃園機場新的自助寄行李好用又方便，一下就完成所有的手續
2019年,01月,4,空間不算小，比經濟艙多了更多的足部空間休息。而且也有靠腳墊升起，可以讓孩子更舒服的更接近躺臥的方式休息。硬體設備覺得比另外一間航空的豪華經濟艙還要好，所以真的蠻推薦此班的豪華經濟艙。只是餐點普通，不過我們畢竟不是在商務或是頭等艙，所以並不認為這是什麼太大的缺失。機上服務人員服務非常值得讚賞，謝謝他們很有耐心的幫忙處理孩子們遇到的問題。
2019年,01月,5,第一次搭長途航班就坐中華航空，即便是一般的經濟艙坐起來也十分舒適，空服人員待人親切、班機上的飲食跟娛樂(遊戲、電影、音樂)都很棒，應付12小時都沒有問題! 身高超過190還是建議加長坐位
2019年,01月,3,早早訂了機票，午去午回搶到便宜，大概8.5K。不過去跟回的班機都delay，也是滿傻眼的拉~機上娛樂是舊型的小螢幕，解析度跟觸控靈敏度都不是太好，但電影選片滿新的。飛機餐就都差不多~能夠填飽肚子就是滿足了
2019年,01月,5,原本想去沖繩，思考過後帶著三歲小孩與老公一起出發往札幌，在冬天好好地被冰凍了一下。捨棄廉航決定搭華航是出自於對華航老牌子的信任，事前可以上網選位的服務很貼心，讓我們帶著小寶寶也能有一個舒服的位置。機上影視娛樂有佩佩豬與湯瑪士小火車，孩子非常開心，並且能安靜坐4小時。空服員也很親切友善。途中想要檸檬片還幫我們去商務艙要了一塊，真是貼心。
